Order ID-1,Order Date,Customer Name,City,Country,Region,Segment,Ship Date,Ship Mode,State,Order ID,Product Name,Discount,Sales,Profit,Quantity,Category,Sub-Category
AZ-2013-2169586,5/30/2013,Brodie Hart,Vienna,Austria,Central,Home Office,6/5/2013,Economy,Vienna,AZ-2013-2169586,"HP Wireless Fax, Color",0,1085,11,3,Technology,Copiers
AZ-2013-4243411,5/31/2013,Leah Norman,Albacete,Spain,South,Corporate,6/4/2013,Economy,Castile-La Mancha,AZ-2013-4243411,"Tenex Folders, Blue",0.1,84,21,4,Office Supplies,Storage
BN-2013-7163179,5/31/2013,Harvey Drozd,Copenhagen,Denmark,North,Consumer,6/6/2013,Economy,Hovedstaden,BN-2013-7163179,"Novimex Executive Leather Armchair, Red",0.5,920,-276,4,Furniture,Chairs
BN-2013-7163179,5/31/2013,Harvey Drozd,Copenhagen,Denmark,North,Consumer,6/6/2013,Economy,Hovedstaden,BN-2013-7163179,"GlobeWeis Business Envelopes, Set of 50",0.5,26,-12,3,Office Supplies,Envelopes
BN-2013-7163179,5/31/2013,Harvey Drozd,Copenhagen,Denmark,North,Consumer,6/6/2013,Economy,Hovedstaden,BN-2013-7163179,"Smead Box, Blue",0.5,16,-16,3,Office Supplies,Storage
BN-2013-7163179,5/31/2013,Harvey Drozd,Copenhagen,Denmark,North,Consumer,6/6/2013,Economy,Hovedstaden,BN-2013-7163179,"Belkin Keyboard, Programmable",0.5,299,-197,7,Technology,Accessories
BN-2013-804810,6/1/2013,William Horton,Porto,Portugal,South,Consumer,6/5/2013,Economy,Porto,BN-2013-804810,"SanDisk Parchment Paper, Multicolor",0.5,54,-33,6,Office Supplies,Paper
BN-2013-804810,6/1/2013,William Horton,Porto,Portugal,South,Consumer,6/5/2013,Economy,Porto,BN-2013-804810,"Fiskars Scissors, Easy Grip",0.5,74,-57,6,Office Supplies,Supplies
AZ-2013-6362222,6/1/2013,Leah Norman,London,United Kingdom,North,Corporate,6/7/2013,Economy,England,AZ-2013-6362222,"Cardinal Binding Machine, Economy",0.1,179,36,4,Office Supplies,Binders
AZ-2013-6362222,6/1/2013,Leah Norman,London,United Kingdom,North,Corporate,6/7/2013,Economy,England,AZ-2013-6362222,"Ibico 3-Hole Punch, Recycled",0.1,55,11,2,Office Supplies,Binders
AZ-2013-6362222,6/1/2013,Leah Norman,London,United Kingdom,North,Corporate,6/7/2013,Economy,England,AZ-2013-6362222,"Eldon Folders, Industrial",0.1,79,-6,5,Office Supplies,Storage
AZ-2013-6362222,6/1/2013,Leah Norman,London,United Kingdom,North,Corporate,6/7/2013,Economy,England,AZ-2013-6362222,"Nokia Signal Booster, VoIP",0.1,738,147,6,Technology,Phones
AZ-2013-4345897,6/2/2013,Cerys Edwards,Berlin,Germany,Central,Consumer,6/5/2013,Economy Plus,Berlin,AZ-2013-4345897,"Accos Rubber Bands, Metal",0.1,15,5,1,Office Supplies,Fasteners
AZ-2013-4345897,6/2/2013,Cerys Edwards,Berlin,Germany,Central,Consumer,6/5/2013,Economy Plus,Berlin,AZ-2013-4345897,"Eldon Trays, Single Width",0.2,77,12,2,Office Supplies,Storage
AZ-2013-5013285,6/2/2013,Logan Tilley,Hamburg,Germany,Central,Consumer,6/6/2013,Economy,Hamburg,AZ-2013-5013285,"GlobeWeis Peel and Seal, with clear poly window",0,75,4,3,Office Supplies,Envelopes
AZ-2013-8108569,6/2/2013,Josh Wilkinson,Echirolles,France,Central,Corporate,6/6/2013,Economy,Auvergne-Rhône-Alpes,AZ-2013-8108569,"Binney & Smith Pencil Sharpener, Water Color",0,135,62,5,Office Supplies,Art
AZ-2013-5013285,6/2/2013,Logan Tilley,Hamburg,Germany,Central,Consumer,6/6/2013,Economy,Hamburg,AZ-2013-5013285,"Cisco Office Telephone, Full Size",0,409,78,5,Technology,Phones
AZ-2013-5098610,6/2/2013,Michael Kim,Dortmund,Germany,Central,Consumer,6/8/2013,Economy,North Rhine-Westphalia,AZ-2013-5098610,"Ames Peel and Seal, Recycled",0,52,18,3,Office Supplies,Envelopes
AZ-2013-5098610,6/2/2013,Michael Kim,Dortmund,Germany,Central,Consumer,6/8/2013,Economy,North Rhine-Westphalia,AZ-2013-5098610,"Canon Fax Machine, Digital",0,636,146,2,Technology,Copiers
AZ-2013-5944136,6/3/2013,Lori Miller,Cartagena,Spain,South,Consumer,6/6/2013,Priority,Murcia,AZ-2013-5944136,"Eldon Photo Frame, Duo Pack",0,116,7,2,Furniture,Furnishings
AZ-2013-8122695,6/3/2013,Michael Flores,Milan,Italy,South,Corporate,6/6/2013,Economy Plus,Lombardy,AZ-2013-8122695,"Breville Refrigerator, Black",0,2594,1141,5,Office Supplies,Appliances
AZ-2013-8122695,6/3/2013,Michael Flores,Milan,Italy,South,Corporate,6/6/2013,Economy Plus,Lombardy,AZ-2013-8122695,"Avery Binding Machine, Economy",0,342,41,7,Office Supplies,Binders
AZ-2013-1203814,6/3/2013,Christopher Goold,London,United Kingdom,North,Corporate,6/7/2013,Economy,England,AZ-2013-1203814,"StarTech Card Printer, White",0.1,437,29,3,Technology,Machines
AZ-2013-9080857,6/3/2013,Hannah Conyers,Waterlooville,United Kingdom,North,Home Office,6/8/2013,Economy,England,AZ-2013-9080857,"Eaton Memo Slips, Multicolor",0,106,18,7,Office Supplies,Paper
AZ-2013-6301171,6/3/2013,Judith Franke,Altamura,Italy,South,Home Office,6/9/2013,Economy,Apulia,AZ-2013-6301171,"Cameo Mailers, Recycled",0,259,59,7,Office Supplies,Envelopes
AZ-2013-588025,6/4/2013,Georgia Bermingham,Dorsten,Germany,Central,Home Office,6/6/2013,Economy Plus,North Rhine-Westphalia,AZ-2013-588025,"Deflect-O Door Stop, Durable",0,123,17,3,Furniture,Furnishings
AZ-2013-588025,6/4/2013,Georgia Bermingham,Dorsten,Germany,Central,Home Office,6/6/2013,Economy Plus,North Rhine-Westphalia,AZ-2013-588025,"Boston Pencil Sharpener, Water Color",0,193,96,6,Office Supplies,Art
AZ-2013-5864378,6/4/2013,Jason Martinez,Magdeburg,Germany,Central,Corporate,6/7/2013,Priority,Saxony-Anhalt,AZ-2013-5864378,"BIC Markers, Fluorescent",0,166,13,6,Office Supplies,Art
AZ-2013-5864378,6/4/2013,Jason Martinez,Magdeburg,Germany,Central,Corporate,6/7/2013,Priority,Saxony-Anhalt,AZ-2013-5864378,"BIC Pens, Easy-Erase",0,15,3,1,Office Supplies,Art
BN-2013-2755077,6/4/2013,George To Rot,Valladolid,Spain,South,Corporate,6/7/2013,Economy Plus,Castile and León,BN-2013-2755077,"Wilson Jones Binding Machine, Durable",0,50,1,1,Office Supplies,Binders
BN-2013-2755077,6/4/2013,George To Rot,Valladolid,Spain,South,Corporate,6/7/2013,Economy Plus,Castile and León,BN-2013-2755077,"Xerox Note Cards, Multicolor",0,83,21,3,Office Supplies,Paper
BN-2013-2755077,6/4/2013,George To Rot,Valladolid,Spain,South,Corporate,6/7/2013,Economy Plus,Castile and León,BN-2013-2755077,"Rogers Shelving, Single Width",0.1,448,-10,8,Office Supplies,Storage
BN-2013-2755077,6/4/2013,George To Rot,Valladolid,Spain,South,Corporate,6/7/2013,Economy Plus,Castile and León,BN-2013-2755077,"Samsung Smart Phone, VoIP",0.1,5726,-445,10,Technology,Phones
BN-2013-5868311,6/4/2013,Bianca Crisp,Tilburg,Netherlands,Central,Home Office,6/8/2013,Economy,North Brabant,BN-2013-5868311,"Advantus Light Bulb, Erganomic",0.2,45,-6,3,Furniture,Furnishings
BN-2013-5868311,6/4/2013,Bianca Crisp,Tilburg,Netherlands,Central,Home Office,6/8/2013,Economy,North Brabant,BN-2013-5868311,"Tenex Light Bulb, Black",0.2,30,4,2,Furniture,Furnishings
BN-2013-6003171,6/4/2013,Kaitlyn Dorsch,Gothenburg,Sweden,North,Corporate,6/8/2013,Economy,Västra Götaland,BN-2013-6003171,"Harbour Creations Bag Chairs, Adjustable",0.5,96,-8,3,Furniture,Chairs
BN-2013-6003171,6/4/2013,Kaitlyn Dorsch,Gothenburg,Sweden,North,Corporate,6/8/2013,Economy,Västra Götaland,BN-2013-6003171,"Advantus Light Bulb, Black",0.6,24,-8,3,Furniture,Furnishings
BN-2013-5868311,6/4/2013,Bianca Crisp,Tilburg,Netherlands,Central,Home Office,6/8/2013,Economy,North Brabant,BN-2013-5868311,"Ibico Binding Machine, Recycled",0.5,259,-166,10,Office Supplies,Binders
BN-2013-8437019,6/4/2013,Joan Douglas,Bergen,Norway,North,Corporate,6/8/2013,Economy,Hordaland,BN-2013-8437019,"Kraft Peel and Seal, Security-Tint",0,69,11,3,Office Supplies,Envelopes
BN-2013-6003171,6/4/2013,Kaitlyn Dorsch,Gothenburg,Sweden,North,Corporate,6/8/2013,Economy,Västra Götaland,BN-2013-6003171,"Avery Binding Machine, Durable",0.5,101,-89,4,Office Supplies,Binders
BN-2013-6003171,6/4/2013,Kaitlyn Dorsch,Gothenburg,Sweden,North,Corporate,6/8/2013,Economy,Västra Götaland,BN-2013-6003171,"Cameo Peel and Seal, Recycled",0.5,30,-16,3,Office Supplies,Envelopes
AZ-2013-9283365,6/4/2013,Max Ludwig,Clichy-sous-Bois,France,Central,Home Office,6/8/2013,Economy,Ile-de-France,AZ-2013-9283365,"HP Wireless Fax, Digital",0.15,2753,842,9,Technology,Copiers
BN-2013-8437019,6/4/2013,Joan Douglas,Bergen,Norway,North,Corporate,6/8/2013,Economy,Hordaland,BN-2013-8437019,"Enermax Memory Card, Programmable",0,348,66,3,Technology,Accessories
BN-2013-8437019,6/4/2013,Joan Douglas,Bergen,Norway,North,Corporate,6/8/2013,Economy,Hordaland,BN-2013-8437019,"Epson Inkjet, Durable",0,1533,506,5,Technology,Machines
BN-2013-6003171,6/4/2013,Kaitlyn Dorsch,Gothenburg,Sweden,North,Corporate,6/8/2013,Economy,Västra Götaland,BN-2013-6003171,"Enermax Memory Card, Erganomic",0.5,224,-14,4,Technology,Accessories
BN-2013-6003171,6/4/2013,Kaitlyn Dorsch,Gothenburg,Sweden,North,Corporate,6/8/2013,Economy,Västra Götaland,BN-2013-6003171,"Motorola Office Telephone, VoIP",0.5,108,-13,3,Technology,Phones
BN-2013-397330,6/4/2013,Isla Vogel,Paris,France,Central,Home Office,6/10/2013,Economy,Ile-de-France,BN-2013-397330,"Okidata Card Printer, Durable",0.15,598,-49,4,Technology,Machines
BN-2013-9125930,6/5/2013,Brodie Hart,Heerlen,Netherlands,Central,Home Office,6/9/2013,Economy Plus,Limburg,BN-2013-9125930,"Dania 3-Shelf Cabinet, Pine",0.5,71,-59,1,Furniture,Bookcases
BN-2013-9125930,6/5/2013,Brodie Hart,Heerlen,Netherlands,Central,Home Office,6/9/2013,Economy Plus,Limburg,BN-2013-9125930,"Xerox Note Cards, Recycled",0.5,39,-24,3,Office Supplies,Paper
AZ-2013-971860,6/5/2013,Holly Black,Hamburg,Germany,Central,Home Office,6/9/2013,Economy,Hamburg,AZ-2013-971860,"Sanford Markers, Fluorescent",0,98,39,4,Office Supplies,Art
AZ-2013-3923092,6/5/2013,Christopher Goold,Fano,Italy,South,Corporate,6/10/2013,Economy,Marche,AZ-2013-3923092,"Boston Pens, Water Color",0,52,5,3,Office Supplies,Art
AZ-2013-9453292,6/5/2013,Poppy McWilliams,Vienna,Austria,Central,Corporate,6/11/2013,Economy,Vienna,AZ-2013-9453292,"Cuisinart Blender, White",0,261,99,4,Office Supplies,Appliances
AZ-2013-9453292,6/5/2013,Poppy McWilliams,Vienna,Austria,Central,Corporate,6/11/2013,Economy,Vienna,AZ-2013-9453292,"Okidata Receipt Printer, Durable",0,615,25,5,Technology,Machines
AZ-2013-706916,6/6/2013,Scott Higgins,Monza,Italy,South,Home Office,6/8/2013,Priority,Lombardy,AZ-2013-706916,"Elite Letter Opener, High Speed",0,53,22,2,Office Supplies,Supplies
AZ-2013-2465655,6/6/2013,Jonathan Bottrill,Bourges,France,Central,Consumer,6/10/2013,Economy,Centre-Val de Loire,AZ-2013-2465655,"Avery 3-Hole Punch, Recycled",0,85,0,3,Office Supplies,Binders
BN-2013-48132,6/6/2013,Evan Allen,Seville,Spain,South,Corporate,6/11/2013,Economy,Andalusía,BN-2013-48132,"Hon Executive Leather Armchair, Red",0.2,735,-184,2,Furniture,Chairs
AZ-2013-4775573,6/7/2013,Indiana Wekey,Montauban,France,Central,Corporate,6/8/2013,Priority,Languedoc-Roussillon-Midi-Pyrénées,AZ-2013-4775573,"Stanley Markers, Easy-Erase",0,45,0,2,Office Supplies,Art
AZ-2013-4775573,6/7/2013,Indiana Wekey,Montauban,France,Central,Corporate,6/8/2013,Priority,Languedoc-Roussillon-Midi-Pyrénées,AZ-2013-4775573,"GlobeWeis Clasp Envelope, with clear poly window",0,13,5,1,Office Supplies,Envelopes
AZ-2013-4775573,6/7/2013,Indiana Wekey,Montauban,France,Central,Corporate,6/8/2013,Priority,Languedoc-Roussillon-Midi-Pyrénées,AZ-2013-4775573,"Fiskars Ruler, High Speed",0,29,0,2,Office Supplies,Supplies
AZ-2013-9231004,6/7/2013,Timothy Jimenez,Norwich,United Kingdom,North,Consumer,6/10/2013,Economy Plus,England,AZ-2013-9231004,"Ibico Binder, Clear",0,45,4,3,Office Supplies,Binders
AZ-2013-5022500,6/7/2013,Louise Walsh,Roanne,France,Central,Consumer,6/11/2013,Economy,Auvergne-Rhône-Alpes,AZ-2013-5022500,"BIC Pencil Sharpener, Fluorescent",0,212,72,7,Office Supplies,Art
AZ-2013-5022500,6/7/2013,Louise Walsh,Roanne,France,Central,Consumer,6/11/2013,Economy,Auvergne-Rhône-Alpes,AZ-2013-5022500,"Binney & Smith Markers, Fluorescent",0,76,21,3,Office Supplies,Art
AZ-2013-6415803,6/7/2013,Erin Gill,Bordeaux,France,Central,Home Office,6/11/2013,Economy,Aquitaine-Limousin-Poitou-Charentes,AZ-2013-6415803,"Eldon Trays, Blue",0.1,173,15,4,Office Supplies,Storage
AZ-2013-3807660,6/7/2013,Holly Noble,Turin,Italy,South,Consumer,6/11/2013,Economy,Piedmont,AZ-2013-3807660,"Elite Scissors, Easy Grip",0,24,11,1,Office Supplies,Supplies
AZ-2013-5022500,6/7/2013,Louise Walsh,Roanne,France,Central,Consumer,6/11/2013,Economy,Auvergne-Rhône-Alpes,AZ-2013-5022500,"Logitech Numeric Keypad, Bluetooth",0,278,42,6,Technology,Accessories
AZ-2013-7749449,6/7/2013,Anna Moreton,Toledo,Spain,South,Corporate,6/13/2013,Economy,Castile-La Mancha,AZ-2013-7749449,"Enermax Note Cards, Multicolor",0,98,21,3,Office Supplies,Paper
BN-2013-583958,6/8/2013,Madison Chadwick,Marseille,France,Central,Consumer,6/9/2013,Priority,Provence-Alpes-Côte d'Azur,BN-2013-583958,"Bevis Training Table, Adjustable Height",0.35,1096,-422,5,Furniture,Tables
AZ-2013-4637331,6/8/2013,Nathan Allwood,Nice,France,Central,Home Office,6/12/2013,Economy,Provence-Alpes-Côte d'Azur,AZ-2013-4637331,"Green Bar Note Cards, Multicolor",0,34,14,1,Office Supplies,Paper
AZ-2013-7626927,6/8/2013,Dustin Thomas,Bayonne,France,Central,Consumer,6/13/2013,Economy,Aquitaine-Limousin-Poitou-Charentes,AZ-2013-7626927,"Eldon Door Stop, Black",0,602,114,12,Furniture,Furnishings
AZ-2013-7626927,6/8/2013,Dustin Thomas,Bayonne,France,Central,Consumer,6/13/2013,Economy,Aquitaine-Limousin-Poitou-Charentes,AZ-2013-7626927,"Boston Sketch Pad, Fluorescent",0,648,0,13,Office Supplies,Art
AZ-2013-7626927,6/8/2013,Dustin Thomas,Bayonne,France,Central,Consumer,6/13/2013,Economy,Aquitaine-Limousin-Poitou-Charentes,AZ-2013-7626927,"Cardinal Binder Covers, Clear",0,34,9,3,Office Supplies,Binders
AZ-2013-7626927,6/8/2013,Dustin Thomas,Bayonne,France,Central,Consumer,6/13/2013,Economy,Aquitaine-Limousin-Poitou-Charentes,AZ-2013-7626927,"Apple Speaker Phone, with Caller ID",0.15,734,86,7,Technology,Phones
AZ-2013-125479,6/9/2013,Jay Andrews,Paris,France,Central,Consumer,6/15/2013,Economy,Ile-de-France,AZ-2013-125479,"Harbour Creations Steel Folding Chair, Red",0.1,264,50,3,Furniture,Chairs
AZ-2013-125479,6/9/2013,Jay Andrews,Paris,France,Central,Consumer,6/15/2013,Economy,Ile-de-France,AZ-2013-125479,"Tenex Light Bulb, Erganomic",0,18,1,1,Furniture,Furnishings
AZ-2013-125479,6/9/2013,Jay Andrews,Paris,France,Central,Consumer,6/15/2013,Economy,Ile-de-France,AZ-2013-125479,"GlobeWeis Peel and Seal, Set of 50",0,43,0,2,Office Supplies,Envelopes
AZ-2013-3367178,6/10/2013,Ramona Hohl,Madrid,Spain,South,Consumer,6/11/2013,Priority,Madrid,AZ-2013-3367178,"Sanford Markers, Water Color",0,370,33,14,Office Supplies,Art
AZ-2013-8617478,6/10/2013,Evie Flockhart,Edinburgh,United Kingdom,North,Consumer,6/12/2013,Economy Plus,Scotland,AZ-2013-8617478,"Novimex Chairmat, Red",0,225,68,4,Furniture,Chairs
AZ-2013-8617478,6/10/2013,Evie Flockhart,Edinburgh,United Kingdom,North,Consumer,6/12/2013,Economy Plus,Scotland,AZ-2013-8617478,"Avery Legal Exhibit Labels, Laser Printer Compatible",0,11,2,1,Office Supplies,Labels
AZ-2013-9258078,6/10/2013,Eileen Walker,Dresden,Germany,Central,Consumer,6/14/2013,Economy Plus,Saxony,AZ-2013-9258078,"Binney & Smith Pens, Easy-Erase",0.5,24,-24,4,Office Supplies,Art
AZ-2013-9673280,6/10/2013,Jade Hawkins,Carvin,France,Central,Consumer,6/14/2013,Economy,Nord-Pas-de-Calais-Picardie,AZ-2013-9673280,"Binney & Smith Sketch Pad, Easy-Erase",0,186,28,4,Office Supplies,Art
BN-2013-9375572,6/10/2013,Melody Nelson,Lisbon,Portugal,South,Corporate,6/14/2013,Economy,Lisboa,BN-2013-9375572,"Hoover Stove, White",0.5,3400,-3060,12,Office Supplies,Appliances
AZ-2013-8057502,6/10/2013,Robert Neil,Manchester,United Kingdom,North,Consumer,6/14/2013,Economy,England,AZ-2013-8057502,"Hewlett Copy Machine, Laser",0,1580,32,6,Technology,Copiers
AZ-2013-3627184,6/10/2013,Ada Dalton,Unna,Germany,Central,Corporate,6/17/2013,Economy,North Rhine-Westphalia,AZ-2013-3627184,"Xerox Message Books, Recycled",0,61,19,3,Office Supplies,Paper
AZ-2013-7994697,6/10/2013,Mike Obrien,Rome,Italy,South,Consumer,6/17/2013,Economy,Lazio,AZ-2013-7994697,"Boston Pens, Fluorescent",0,31,5,2,Office Supplies,Art
AZ-2013-7994697,6/10/2013,Mike Obrien,Rome,Italy,South,Consumer,6/17/2013,Economy,Lazio,AZ-2013-7994697,"Canon Fax Machine, Digital",0,954,219,3,Technology,Copiers
AZ-2013-360970,6/11/2013,Dylan O'Halloran,Seville,Spain,South,Home Office,6/13/2013,Priority,Andalusía,AZ-2013-360970,"Harbour Creations File Folder Labels, Laser Printer Compatible",0,70,22,8,Office Supplies,Labels
AZ-2013-3156209,6/11/2013,Edward Dolling,Barnsley,United Kingdom,North,Consumer,6/15/2013,Economy,England,AZ-2013-3156209,"Deflect-O Frame, Black",0.3,231,46,3,Furniture,Furnishings
AZ-2013-3156209,6/11/2013,Edward Dolling,Barnsley,United Kingdom,North,Consumer,6/15/2013,Economy,England,AZ-2013-3156209,"Binney & Smith Markers, Fluorescent",0,127,34,5,Office Supplies,Art
AZ-2013-3156209,6/11/2013,Edward Dolling,Barnsley,United Kingdom,North,Consumer,6/15/2013,Economy,England,AZ-2013-3156209,"Acco Hole Reinforcements, Clear",0,12,0,2,Office Supplies,Binders
AZ-2013-3156209,6/11/2013,Edward Dolling,Barnsley,United Kingdom,North,Consumer,6/15/2013,Economy,England,AZ-2013-3156209,"Green Bar Parchment Paper, 8.5 x 11",0,104,43,5,Office Supplies,Paper
AZ-2013-699098,6/11/2013,Walter Aguilar,Villeneuve-Saint-Georges,France,Central,Consumer,6/15/2013,Economy,Ile-de-France,AZ-2013-699098,"Nokia Smart Phone, Cordless",0.15,1622,324,3,Technology,Phones
AZ-2013-4362020,6/11/2013,Madeleine Nixon,Toulon,France,Central,Home Office,6/18/2013,Economy,Provence-Alpes-Côte d'Azur,AZ-2013-4362020,"Avery Binder Covers, Clear",0,63,14,6,Office Supplies,Binders
AZ-2013-3983168,6/12/2013,Corey Browne,Utrecht,Netherlands,Central,Consumer,6/15/2013,Priority,Utrecht,AZ-2013-3983168,"Hon Bag Chairs, Set of Two",0.5,71,-54,3,Furniture,Chairs
BN-2013-2153787,6/12/2013,Ruby Nicholls,Huddinge,Sweden,North,Corporate,6/15/2013,Priority,Stockholm,BN-2013-2153787,"Advantus Light Bulb, Black",0.6,72,-24,9,Furniture,Furnishings
AZ-2013-3983168,6/12/2013,Corey Browne,Utrecht,Netherlands,Central,Consumer,6/15/2013,Priority,Utrecht,AZ-2013-3983168,"Avery 3-Hole Punch, Durable",0.5,88,-27,6,Office Supplies,Binders
AZ-2013-3983168,6/12/2013,Corey Browne,Utrecht,Netherlands,Central,Consumer,6/15/2013,Priority,Utrecht,AZ-2013-3983168,"Wilson Jones Binding Machine, Durable",0.5,126,-121,5,Office Supplies,Binders
AZ-2013-3983168,6/12/2013,Corey Browne,Utrecht,Netherlands,Central,Consumer,6/15/2013,Priority,Utrecht,AZ-2013-3983168,"GlobeWeis Manila Envelope, Set of 50",0.5,27,-9,2,Office Supplies,Envelopes
BN-2013-2153787,6/12/2013,Ruby Nicholls,Huddinge,Sweden,North,Corporate,6/15/2013,Priority,Stockholm,BN-2013-2153787,"Harbour Creations Color Coded Labels, 5000 Label Set",0.5,20,-1,3,Office Supplies,Labels
AZ-2013-3983168,6/12/2013,Corey Browne,Utrecht,Netherlands,Central,Consumer,6/15/2013,Priority,Utrecht,AZ-2013-3983168,"Konica Card Printer, Wireless",0.5,613,-343,7,Technology,Machines
AZ-2013-2134224,6/12/2013,Michael Kim,Sevran,France,Central,Consumer,6/16/2013,Economy,Ile-de-France,AZ-2013-2134224,"Dania Floating Shelf Set, Metal",0.1,152,47,1,Furniture,Bookcases
AZ-2013-2134224,6/12/2013,Michael Kim,Sevran,France,Central,Consumer,6/16/2013,Economy,Ile-de-France,AZ-2013-2134224,"Fellowes Box, Blue",0.1,124,8,7,Office Supplies,Storage
AZ-2013-9907,6/12/2013,Mark Harris,Munich,Germany,Central,Consumer,6/17/2013,Economy Plus,Bavaria,AZ-2013-9907,"Eldon Light Bulb, Black",0,50,19,2,Furniture,Furnishings
AZ-2013-9907,6/12/2013,Mark Harris,Munich,Germany,Central,Consumer,6/17/2013,Economy Plus,Bavaria,AZ-2013-9907,"Sanford Markers, Blue",0,93,18,4,Office Supplies,Art
AZ-2013-9907,6/12/2013,Mark Harris,Munich,Germany,Central,Consumer,6/17/2013,Economy Plus,Bavaria,AZ-2013-9907,"Ames Interoffice Envelope, Recycled",0,132,59,3,Office Supplies,Envelopes
AZ-2013-6711717,6/12/2013,Zoe Lowin,Albi,France,Central,Consumer,6/19/2013,Economy,Languedoc-Roussillon-Midi-Pyrénées,AZ-2013-6711717,"Deflect-O Frame, Durable",0,214,88,2,Furniture,Furnishings
AZ-2013-6711717,6/12/2013,Zoe Lowin,Albi,France,Central,Consumer,6/19/2013,Economy,Languedoc-Roussillon-Midi-Pyrénées,AZ-2013-6711717,"BIC Markers, Blue",0,132,3,5,Office Supplies,Art
AZ-2013-6711717,6/12/2013,Zoe Lowin,Albi,France,Central,Consumer,6/19/2013,Economy,Languedoc-Roussillon-Midi-Pyrénées,AZ-2013-6711717,"Boston Markers, Blue",0,79,32,3,Office Supplies,Art
AZ-2013-3088636,6/13/2013,Jay Andrews,Madrid,Spain,South,Consumer,6/13/2013,Immediate,Madrid,AZ-2013-3088636,"Binney & Smith Highlighters, Fluorescent",0,36,3,2,Office Supplies,Art
AZ-2013-9938365,6/13/2013,Thomas Shepherd,Lyon,France,Central,Corporate,6/14/2013,Priority,Auvergne-Rhône-Alpes,AZ-2013-9938365,"Rubbermaid Photo Frame, Erganomic",0,101,31,2,Furniture,Furnishings
AZ-2013-9827479,6/13/2013,Dylan O'Halloran,Antwerp,Belgium,Central,Home Office,6/15/2013,Priority,Antwerp,AZ-2013-9827479,"Green Bar Cards & Envelopes, 8.5 x 11",0,105,19,2,Office Supplies,Paper
AZ-2013-2678161,6/13/2013,Toby Patterson,Kettering,United Kingdom,North,Home Office,6/16/2013,Priority,England,AZ-2013-2678161,"Avery Index Tab, Durable",0,33,9,5,Office Supplies,Binders
AZ-2013-2678161,6/13/2013,Toby Patterson,Kettering,United Kingdom,North,Home Office,6/16/2013,Priority,England,AZ-2013-2678161,"Fiskars Scissors, High Speed",0,116,56,5,Office Supplies,Supplies
AZ-2013-7710840,6/13/2013,Robert Neil,Palma de Mallorca,Spain,South,Consumer,6/16/2013,Economy Plus,Balearic Islands,AZ-2013-7710840,"Binney & Smith Pens, Water Color",0,30,11,2,Office Supplies,Art
AZ-2013-7710840,6/13/2013,Robert Neil,Palma de Mallorca,Spain,South,Consumer,6/16/2013,Economy Plus,Balearic Islands,AZ-2013-7710840,"Avery Binder Covers, Clear",0,11,2,1,Office Supplies,Binders
BN-2013-6837899,6/13/2013,Lisa Casey,Trier,Germany,Central,Corporate,6/17/2013,Economy,Rhineland-Palatinate,BN-2013-6837899,"Cuisinart Coffee Grinder, White",0.1,165,57,5,Office Supplies,Appliances
BN-2013-6837899,6/13/2013,Lisa Casey,Trier,Germany,Central,Corporate,6/17/2013,Economy,Rhineland-Palatinate,BN-2013-6837899,"Wilson Jones Binding Machine, Recycled",0,49,5,1,Office Supplies,Binders
BN-2013-6837899,6/13/2013,Lisa Casey,Trier,Germany,Central,Corporate,6/17/2013,Economy,Rhineland-Palatinate,BN-2013-6837899,"Stockwell Staples, Bulk Pack",0,31,13,3,Office Supplies,Fasteners
BN-2013-6837899,6/13/2013,Lisa Casey,Trier,Germany,Central,Corporate,6/17/2013,Economy,Rhineland-Palatinate,BN-2013-6837899,"Kleencut Ruler, Serrated",0,41,10,4,Office Supplies,Supplies
BN-2013-441704,6/13/2013,Lorri Stratton,Tilburg,Netherlands,Central,Consumer,6/19/2013,Economy,North Brabant,BN-2013-441704,"Sauder Library with Doors, Metal",0.5,581,-198,3,Furniture,Bookcases
BN-2013-441704,6/13/2013,Lorri Stratton,Tilburg,Netherlands,Central,Consumer,6/19/2013,Economy,North Brabant,BN-2013-441704,"Advantus Photo Frame, Durable",0.2,120,-6,3,Furniture,Furnishings
BN-2013-441704,6/13/2013,Lorri Stratton,Tilburg,Netherlands,Central,Consumer,6/19/2013,Economy,North Brabant,BN-2013-441704,"Tenex Photo Frame, Duo Pack",0.2,249,84,6,Furniture,Furnishings
AZ-2013-6802973,6/13/2013,Tia Metcalfe,Saint-Dizier,France,Central,Consumer,6/19/2013,Economy,Alsace-Champagne-Ardenne-Lorraine,AZ-2013-6802973,"Hamilton Beach Refrigerator, Black",0.1,899,80,2,Office Supplies,Appliances
BN-2013-441704,6/13/2013,Lorri Stratton,Tilburg,Netherlands,Central,Consumer,6/19/2013,Economy,North Brabant,BN-2013-441704,"BIC Canvas, Fluorescent",0.5,137,-41,5,Office Supplies,Art
BN-2013-441704,6/13/2013,Lorri Stratton,Tilburg,Netherlands,Central,Consumer,6/19/2013,Economy,North Brabant,BN-2013-441704,"Sanford Pens, Blue",0.5,11,-6,2,Office Supplies,Art
BN-2013-441704,6/13/2013,Lorri Stratton,Tilburg,Netherlands,Central,Consumer,6/19/2013,Economy,North Brabant,BN-2013-441704,"Cardinal Binder Covers, Economy",0.5,12,-11,2,Office Supplies,Binders
